X,Y,PID/UUID,URL,Dateiname,Titel,Urheber,Entstehung,Koordninat,X-Koordina,Y-Koordina,Adresse,PLZ/Ort,Inhalt,Format,Ereignis,Verwertung,Unternehme,longitude,latitude
8.719120595100225,47.349066308873439,55d98956e23b43f7ad0d171954e0e5d8,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/55d98956e23b43f7ad0d171954e0e5d8/image,1900_06_075.jpg,1900_06_075,"Gujer, Julius",1900,"696752,245035",696752,245035,Gotthardweg 1,8610 Uster,"Platz vor der Sternenscheune an der Bahnhofstrasse. Blick gegen Bahnlinie. Geradeaus, das sog. Haus Gotthard (Gotthardweg 1), welches Ende 2005 abgerissen wurde. Davor kleiner Park des Hauses mit dem Zinnengiebel.",jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.719121,47.349066
8.717578369522807,47.348228831079496,2ae0677a32de47d4bc9f3da9b2883c5b,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2ae0677a32de47d4bc9f3da9b2883c5b/image,1900_06_076.jpg,1900_06_076,"Gujer, Julius",1900,"696637,244940",696637,244940,Zürichstrasse 1,8610 Uster,Blick in Richtung Zangger Villa an der Zürichstrasse 1. Rechts die Reihenhäuser Bahnhofstrasse 14-20. Links Rückansicht des Gasthof Sternen.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.717578,47.348229
8.718470823593494,47.347913092294419,349311e14b3f4386b4356e4482517805,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/349311e14b3f4386b4356e4482517805/image,1900_06_078.jpg,1900_06_078,"Gujer, Julius",1900,"696705,244906",696705,244906,Florastrasse 2,8610 Uster,Strassenszene auf der Florastrasse mit Blick auf Sternenplatz. Das vorragende Haus im Hintergrund ist die Florastrasse 2. Alle Häuser an der rechten Seite wurden für den Strassenausbau abgerissen. Die Bäume im Hintergrund gehören zum Zangger Park,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.718471,47.347913
8.720426202887118,47.347216732096328,6b1c8e592183402f95607e6b09e97682,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6b1c8e592183402f95607e6b09e97682/image,1900_06_081.jpg,1900_06_081,"Gujer, Julius",1900,"696854,244831",696854,244831,Florastrasse 18a,8610 Uster,Badeszene im Fabrikkanal hinter der Fabrik Zangger an der Florastrasse 18a.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720426,47.347217
8.717391963430474,47.348734645200544,432fcfb27e854ca3a6b67e17e170b7ce,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/432fcfb27e854ca3a6b67e17e170b7ce/image,1900_06_082.jpg,1900_06_082,"Gujer, Julius",1900,"696622,244996",696622,244996,Zürichstrasse 6,8610 Uster,"Szene einer „Heuete“ an der Zürichstrasse. Auf der Wiese steht heute das Einkaufszentrum Uschter 77. Geradeaus die Zürichstrasse, ganz links die Seestrasse. Das Haus unter dem Baum ganz links ist Poststrasse 20, heutiges Restaurant Molino.",jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.717392,47.348735
8.721306256534293,47.346937090725241,c0bf13b325c943c3b7941fbbbd0eda36,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c0bf13b325c943c3b7941fbbbd0eda36/image,1900_06_093.jpg,1900_06_093,"Gujer, Julius",1900,"696921,244801",696921,244801,Florastrasse 22,8610 Uster,Kinder beim Bad in der Dorfbadi an der Florastrasse.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.721306,47.346937
8.720648725781416,47.347664037378863,7cc1036fc767404b94731b900748f57b,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/7cc1036fc767404b94731b900748f57b/image,1901_08_011.jpg,1901_08_011,"Gujer, Julius",1901,"696870,244881",696870,244881,Florastrasse 37,8610 Uster,„18. Juni 1901“. Blick in die Imkerstrasse Richtung Freiestrasse. Rechts Florastrasse 37. Elektrische Leitun- gen an den Masten.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720649,47.347664
8.721134203904322,47.347487729680033,ba786f5d1a68458ba55dd639f152c2df,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ba786f5d1a68458ba55dd639f152c2df/image,1901_08_012.jpg,1901_08_012,"Gujer, Julius",1901,"696907,244862",696907,244862,Florastrasse 41,8610 Uster,Vor der Florastrasse 41. Der Giebel im Hintergrund gehört zur Turnhalle der Sekundarschule an der Frei- estrasse 20.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.721134,47.347488
8.720314680628235,47.347532813842626,fd820c2b45cc4a49924961c82dd11507,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/fd820c2b45cc4a49924961c82dd11507/image,1901_08_017.jpg,1901_08_017,"Gujer, Julius",1901,"696845,244866",696845,244866,Florastrasse 18,8610 Uster,Hinter Villa Grunholzer an der Florastrasse 18. Hinten ist der Schopf sichtbar. Kind mit Hund auf dem Arm.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720315,47.347533
8.724967816011162,47.348938332845705,cb0c50552d024074bd5a6a5a6fd9cf3e,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/cb0c50552d024074bd5a6a5a6fd9cf3e/image,1901_08_027.jpg,1901_08_027,"Gujer, Julius",1901,"697194,245028",697194,245028,Kreuzstrasse 7-13,8610 Uster,Die Häuser rechts sind Kreuzstrasse 7-13 kurz nach der Fertigstellung. Links davon kath. Kirche und Pfarrhaus. Lnks hinter dem hinteren Haus erkennt man das Elektrizitätswerk.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.724968,47.348938
8.718594407372288,47.350304530258853,4b68fb91180e434a8cccd9297b5490d9,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4b68fb91180e434a8cccd9297b5490d9/image,1901_08_031.jpg,1901_08_031,"Gujer, Julius",1901,"696710,245172",696710,245172,Bahnhof Uster,8610 Uster,Bahnhof Uster mit hölzerner Perronhalle kurz vor deren Abtragung. „Abfahrt der ... ans Schützenfest in Luzern im Juli.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.718594,47.350305
8.720648725781416,47.347664037378863,716f431451a34cd590d2950b11b477c0,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/716f431451a34cd590d2950b11b477c0/image,1901_08_045.jpg,1901_08_045,"Gujer, Julius",1901,"696870,244881",696870,244881,Florastrasse 37,8610 Uster,Jauchewagen vor Floratrasse 37.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720649,47.347664
8.722477546859457,47.348309381501977,770d4cca55aa42beae0d615dd4d5e997,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/770d4cca55aa42beae0d615dd4d5e997/image,1901_08_046.jpg,1901_08_046,"Gujer, Julius",1901,"697007,244955",697007,244955,Freiestrasse 23,8610 Uster,Turnübungen auf dem Pausenplatz des Schulhauses Freiestrasse. Links hinten Freiestrasse 23. Ganz links oben noch erkennbar Kanzleistrasse 1.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.722478,47.348309
8.722477546859457,47.348309381501977,31a6d650465445b895a47939970ab438,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/31a6d650465445b895a47939970ab438/image,1901_08_047.jpg,1901_08_047,"Gujer, Julius",1901,"697007,244955",697007,244955,Freiestrasse 23,8610 Uster,Turnübungen auf dem Pausenplatz des Schulhauses Freiestrasse. Links hinten Freiestrasse 23. Ganz links oben noch erkennbar Kanzleistrasse 1.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.722478,47.348309
8.720648725781416,47.347664037378863,a4cbf8905ac44e3cb500ee14c69aacdd,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a4cbf8905ac44e3cb500ee14c69aacdd/image,1901_08_048.jpg,1901_08_048,"Gujer, Julius",1901,"696870,244881",696870,244881,Florastrasse 37,8610 Uster,Personenkutsche vor Florastrasse 37.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720649,47.347664
8.792560978362419,47.358186484407334,de6dbf5e72984858afda9bf73e459b50,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/de6dbf5e72984858afda9bf73e459b50/image,1901_08_049.jpg,1901_08_049,"Gujer, Julius",1901,"702283,246142",702283,246142,Römisches Kastell,8330 Pfäffikon,Besuch auf dem Kastell Irgenhausen bei Pfäffikon.,jpeg,Ausflug nach Pfäffikon,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.792561,47.358186
8.792560978362419,47.358186484407334,5d0cfa26e5174fdbaf9f8e8a368e42eb,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5d0cfa26e5174fdbaf9f8e8a368e42eb/image,1901_08_051.jpg,1901_08_051,"Gujer, Julius",1901,"702283,246142",702283,246142,Römisches Kastell,8330 Pfäffikon,Besuch auf dem Kastell Irgenhausen bei Pfäffikon.,jpeg,Ausflug nach Pfäffikon,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.792561,47.358186
8.720648725781416,47.347664037378863,d076f2447cc249d7ba02cbe295c335cb,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d076f2447cc249d7ba02cbe295c335cb/image,1901_08_053.jpg,1901_08_053,"Gujer, Julius",1901,"696870,244881",696870,244881,Florastrasse 37,8610 Uster,Blick in die Imkerstrase zur Freiestrasse. Rechts Florastrasse 37. Links Restaurant Frohsinn Florastrasse 35. Auf der Imkerstrasse Strassenarbeiter.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720649,47.347664
8.714873821999731,47.348042870929135,59105ca004b5425f8e1f149066e17752,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/59105ca004b5425f8e1f149066e17752/image,1901_08_054.jpg,1901_08_054,"Gujer, Julius",1901,"696433,244916",696433,244916,Seestrasse 4,8610 Uster,Böschung zwischen zwei Fabrikkanälen vor der Fabrik Zangger an der Seestrasse 3. Ganz im Hintergrund Walmdach der ersten Fabrik Zangger an der Zentralstrasse 2a. Ganz rechts Barockdach von Seestrasse 7 und davor ein Dachabschnitt des „teckten Brü,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.714874,47.348043
8.715396197888479,47.346642789186461,762832fcb83347e791d59d45f5442c12,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/762832fcb83347e791d59d45f5442c12/image,1901_08_059.jpg,1901_08_059,"Gujer, Julius",1901,"696475,244761",696475,244761,Schulweg 6,8610 Uster,Klassen vor dem Schuhaus Dorf am Schulweg 6.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.715396,47.346643
8.715396197888479,47.346642789186461,71bd471a009749f097b2a963d59f1a1f,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/71bd471a009749f097b2a963d59f1a1f/image,1901_08_060.jpg,1901_08_060,"Gujer, Julius",1901,"696475,244761",696475,244761,Schulweg 6,8610 Uster,Klassen vor dem Schuhaus Dorf am Schulweg 6.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.715396,47.346643
8.72512985261077,47.347974005076516,6771e365263c496a9a19c036277b2231,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6771e365263c496a9a19c036277b2231/image,1901_08_063.jpg,1901_08_063,"Gujer, Julius",1901,"697208,244921",697208,244921,Bahnstrasse 31,8610 Uster,Methodistenkirche an der Bahnstrasse 31.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.725130,47.347974
8.72512985261077,47.347974005076516,2849996a743f47839390ea25b0bd973a,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2849996a743f47839390ea25b0bd973a/image,1901_08_064.jpg,1901_08_064,"Gujer, Julius",1901,"697208,244921",697208,244921,Bahnstrasse 31,8610 Uster,Eingangsbereich Bahnstrasse 31.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.725130,47.347974
8.719860633656023,47.347915666289275,863d0d14256e43e1b5c80b2028e54dbb,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/863d0d14256e43e1b5c80b2028e54dbb/image,1901_08_067.jpg,1901_08_067,"Gujer, Julius",1901,"696810,244908",696810,244908,Florastrasse 19-23,8610 Uster,Lastkutsche rastet vor der Florastrasse 19-23.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.719861,47.347916
8.72200835697045,47.348062723873262,098d2395c1ad4a22b5b0d28fc7350f4e,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/098d2395c1ad4a22b5b0d28fc7350f4e/image,1901_08_069.jpg,1901_08_069,"Gujer, Julius",1901,"696972,244927",696972,244927,Freiestrasse 20,8610 Uster,"Blick vom Buchhaldenweg auf die kath. Kirche, Sekundarschule Freiestrasse 20, sowie Spinnerei Zangger an der Florastrasse 18a.",jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.722008,47.348063
8.720314680628235,47.347532813842626,2f91298a379846a4898ec774ecff257d,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2f91298a379846a4898ec774ecff257d/image,1901_08_076.jpg,1901_08_076,"Gujer, Julius",1901,"696845,244866",696845,244866,Florastrasse 18,8610 Uster,Kutsche hinter der Villa Grunholzer an der Florastrasse 18 am „17. Oct. 1901“,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720315,47.347533
8.720426202887118,47.347216732096328,063ea20660b5412cbcc1b0d4c6377ab7,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/063ea20660b5412cbcc1b0d4c6377ab7/image,1901_08_079.jpg,1901_08_079,"Gujer, Julius",1901,"696854,244831",696854,244831,Florastrasse 18a,8610 Uster,Zwei Kinder mit Kuh hinter der Fabrik Zangger II an der Florastrasse 18a.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720426,47.347217
8.720426202887118,47.347216732096328,e4306b11c89b4135ad3b9ffca74f45ee,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e4306b11c89b4135ad3b9ffca74f45ee/image,1901_08_080.jpg,1901_08_080,"Gujer, Julius",1901,"696854,244831",696854,244831,Florastrasse 18a,8610 Uster,Zwei Kinder mit Kuh hinter der Fabrik Zangger II an der Florastrasse 18a.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720426,47.347217
8.720314680628235,47.347532813842626,bfbb59355a334828b0bc991630464e9b,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/bfbb59355a334828b0bc991630464e9b/image,1901_08_085.jpg,1901_08_085,"Gujer, Julius",1901,"696845,244866",696845,244866,Florastrasse 18,8610 Uster,Kinder vor dem Eingangsportal der Villa Zangger an der Florastrasse 18.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720315,47.347533
8.720314680628235,47.347532813842626,33db416539c74cd19a90d59636c9a992,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/33db416539c74cd19a90d59636c9a992/image,1901_08_086.jpg,1901_08_086,"Gujer, Julius",1901,"696845,244866",696845,244866,Florastrasse 18,8610 Uster,Kinder vor dem Eingangsportal der Villa Zangger an der Florastrasse 18.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720315,47.347533
8.720314680628235,47.347532813842626,336d17d8a4eb4f1080edf9cabeb52682,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/336d17d8a4eb4f1080edf9cabeb52682/image,1901_08_087.jpg,1901_08_087,"Gujer, Julius",1901,"696845,244866",696845,244866,Florastrasse 18,8610 Uster,Kinder vor dem Eingangsportal der Villa Zangger an der Florastrasse 18.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720315,47.347533
8.718291467291783,47.347609232892644,e6607de2fe8b47c791841841b401fe5a,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e6607de2fe8b47c791841841b401fe5a/image,1901_08_089.jpg,1901_08_089,"Gujer, Julius",1901,"696692,244872",696692,244872,Zentralstrasse 5,8610 Uster,"Kantonalbankgebäude an der Zentralstrasse 5. Links Zentralstrasse 3, rechts untere Farb.",jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.718291,47.347609
8.716906786137061,47.346716026651634,f4903a89dc674590858c2cc6a5810a91,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f4903a89dc674590858c2cc6a5810a91/image,1901_08_090.jpg,1901_08_090,"Gujer, Julius",1901,"696589,244771",696589,244771,Zentralstrasse 30,8610 Uster,Zentralstrasse Richtung Sternen aufgenommen. Das Dach ganz im Hintergrund gehört zur „Unteren Farb“,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.716907,47.346716
8.721961979675806,47.347235650732991,92242fc0e7f346d39ba27d4a432c179f,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/92242fc0e7f346d39ba27d4a432c179f/image,1902_09_003.jpg,1902_09_003,"Gujer, Julius",1901,"696970,244835",696970,244835,Florastrasse 49,8610 Uster,Strassenarbeiten an der Florastrasse 49.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.721962,47.347236
8.717578369522807,47.348228831079496,3bba86bd6a4a4add9a6b573670900e7e,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3bba86bd6a4a4add9a6b573670900e7e/image,1902_09_004.jpg,1902_09_004,"Gujer, Julius",1901,"696637,244940",696637,244940,Zürichstrasse 1,8610 Uster,Ustermarkt auf dem Sternenplatz („Jahrmarkt 1901“).,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.717578,47.348229
8.715396197888479,47.346642789186461,f2220555fc81440babe7d6569e82aba6,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f2220555fc81440babe7d6569e82aba6/image,1902_09_006.jpg,1902_09_006,"Gujer, Julius",1901,"696475,244761",696475,244761,Schulweg 6,8610 Uster,Ustermarkt mit Karussel auf dem Platz vor dem Schulhaus Dorf am Schulweg 6.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.715396,47.346643
8.71601129202857,47.345799400706305,6843fb5094e44cc6a48df8f340f7e00d,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6843fb5094e44cc6a48df8f340f7e00d/image,1902_09_008.jpg,1902_09_008,"Gujer, Julius",1901,"696523,244668",696523,244668,Zentralstrasse 40,8610 Uster,Ustermarkt auf der Zentralstrasse. Ganz links Gasthaus Kreuz.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.716011,47.345799
8.717001750546611,47.344052299167288,3c8c9cb4e8084bc99d1d6e4cd27ac837,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3c8c9cb4e8084bc99d1d6e4cd27ac837/image,1902_09_020.jpg,1902_09_020,"Gujer, Julius",1901,"696601,244475",696601,244475,Burgstrasse 3,8610 Uster,Rechts:Burgstrasse 3. Blick auf die Burg und das Gasthaus vor seinem Abriss.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.717002,47.344052
8.718176171617198,47.345010803855672,099e85d006094340aa400b01f27117f5,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/099e85d006094340aa400b01f27117f5/image,1902_09_021.jpg,1902_09_021,"Gujer, Julius",1901,"696688,244583",696688,244583,Schlossweg 4,8610 Uster,„Burg. Abgerissen Frühling 1902“. Blick vom Burgaufgang auf das sogenannte Restaurant Bürgli.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.718176,47.345011
8.722477546859457,47.348309381501977,1635ebcbb7b34170bab535c0dd951138,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/1635ebcbb7b34170bab535c0dd951138/image,1902_09_022.jpg,1902_09_022,"Gujer, Julius",1902,"697007,244955",697007,244955,Freiestrasse 23,8610 Uster,Freiestrasse 23 vom Sekundarschulhaus Freiestrasse 20 aus gesehen.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.722478,47.348309
8.720314680628235,47.347532813842626,2675999f927f4f898370d0f946072cc8,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2675999f927f4f898370d0f946072cc8/image,1902_09_025.jpg,1902_09_025,"Gujer, Julius",1902,"696845,244866",696845,244866,Florastrasse 18,8610 Uster,Seitlich vor dem Eingangsportal der Villa Grunholzer an der Florastrasse 18. Gujer-Töchter (stehend) mit Freundinnen.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720315,47.347533
8.720314680628235,47.347532813842626,5fefb70c213049b4b6c9be8640224604,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5fefb70c213049b4b6c9be8640224604/image,1902_09_026.jpg,1902_09_026,"Gujer, Julius",1902,"696845,244866",696845,244866,Florastrasse 18,8610 Uster,Seitlich vor dem Eingangsportal der Villa Grunholzer an der Florastrasse 18. Gujer-Töchter (2. und 4. von rechts) mit Freundinnen.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720315,47.347533
8.730331983147442,47.345262225254167,2ede79e11f2544b385159cc1a8f3468d,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2ede79e11f2544b385159cc1a8f3468d/image,1902_09_030a.jpg,1902_09_030a,"Gujer, Julius",1902,"697606,244626",697606,244626,Aathalstrasse 36,8610 Uster,Aufnahme der Fabrik Huber (links) und Kunz I auf Burg und Kirche vom Pfisterberg aus.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.730332,47.345262
8.725780152010239,47.346401532279373,a50ad8bad2b2467b86796839ac150b03,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a50ad8bad2b2467b86796839ac150b03/image,1902_09_030b.jpg,1902_09_030b,"Gujer, Julius",1902,"697260,244747",697260,244747,Florastrasse 42,8610 Uster,"Blick auf die Spinnerei Heusser-Staub, ehem. Kunz, vom Talweg aus.",jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.725780,47.346402
8.717578369522807,47.348228831079496,5bca9c25cbad411593ee0a8d7de38431,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5bca9c25cbad411593ee0a8d7de38431/image,1902_09_032.jpg,1902_09_032,"Gujer, Julius",1902,"696637,244940",696637,244940,Zürichstrasse 1,8610 Uster,Hochzeitspaar mit Kutsche vor dem Gasthaus zum Sternen am „15. Mai 1902“.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.717578,47.348229
8.718041421538045,47.347117250706368,fb7ada4b808f4b63808adfe2699805a6,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/fb7ada4b808f4b63808adfe2699805a6/image,1902_09_033.jpg,1902_09_033,"Gujer, Julius",1902,"696674,244817",696674,244817,Zentralstrasse 15,8610 Uster,Zentralstrasse mit Blick auf die Kirche. Ganz rechts ist noch der Inselhof zu sehen. Links Kantonalbankgebäude Zentralstrasse 5.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.718041,47.347117
8.720906014894837,47.34735533172676,1676dc8b8ac245dbbccf8abe9299bbf2,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/1676dc8b8ac245dbbccf8abe9299bbf2/image,1902_09_036.jpg,1902_09_036,"Gujer, Julius",1902,"696890,244847",696890,244847,Florastrasse 20,8610 Uster,Sternenwirt „Herr Dr. Stahl v. Sternen ...“ auf der Florastrasse vor der Villa Zangger an der Florastrasse 18 (nicht zu sehen). Das Haus steht an Stelle der heutigen Florastrasse 20.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720906,47.347355
8.720314680628235,47.347532813842626,3b509d23647347e7833a53f8cc6c7d15,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3b509d23647347e7833a53f8cc6c7d15/image,1902_09_039.jpg,1902_09_039,"Gujer, Julius",1902,"696845,244866",696845,244866,Florastrasse 18,8610 Uster,Villa Grunholzer an der Florastrasse 18. Maler posieren in riskanten Stellungen an der Fassade.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720315,47.347533
8.720314680628235,47.347532813842626,07cd5814c94b49c38f868bc793d050a0,https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/07cd5814c94b49c38f868bc793d050a0/image,1902_09_040.jpg,1902_09_040,"Gujer, Julius",1902,"696845,244866",696845,244866,Florastrasse 18,8610 Uster,„Maler Brunner u. seine Gehilfen – Renovation des Hauses. Mai 1902“. Posierende Maler vor dem rechten Fenster des Erdgeschosses der Villa Grunholzer an der Florastrasse 18.,jpeg,,https://creativecommons.org/publicdomain/zero/1.0/deed.de,"Stadtarchiv Uster, (ISIL: CH-000629-9)",8.720315,47.347533
